Sample ID,Location,Sample Date,Common Name,Genus,Species,Sex,Tissue,Length,log_Length,Weight,log_Weight,PFBA,PFPeA,PFHxA,PFHpA,PFOA,PFNA,PFDA,PFUnA,PFDoA,PFTrDA,PFTeDA,PFHxDA,PFPrS,PFBS,PFPeS,PFHxS,PFHpS,PFOS,PFNS,PFDS,PFDoS,Cl-PFOS,PFEtCHxS,FBSA,FHxSA,FOSA,N-MeFOSA,N-EtFOSA,FOSAA,N-MeFOSAA,N-EtFOSAA,4:2 FTS,6:2 FTS,8:2 FTS,10:2 FTS,3:3 FTCA,5:3 FTCA,7:3 FTCA,6:2 FTCA,8:2 FTCA,10:2 FTCA,6:2 FTUCA,8:2 FTUCA,ADONA,9Cl-PF3ONS,11Cl-PF3OUdS,HFPO-DA,6:2 diPAP,8:2 diPAP,diSAmPAP,SumPFAS,log_PFBA,log_PFPeA,log_PFHxA,log_PFHpA,log_PFOA,log_PFNA,log_PFDA,log_PFUnA,log_PFDoA,log_PFTrDA,log_PFTeDA,log_PFHxDA,log_PFPrS,log_PFBS,log_PFPeS,log_PFHxS,log_PFHpS,log_PFOS,log_PFNS,log_PFDS,log_PFDoS,log_Cl-PFOS,log_PFEtCHxS,log_FBSA,log_FHxSA,log_FOSA,log_N-MeFOSA,log_N-EtFOSA,log_FOSAA,log_N-MeFOSAA,log_N-EtFOSAA,log_4:2 FTS,log_6:2 FTS,log_8:2 FTS,log_10:2 FTS,log_3:3 FTCA,log_5:3 FTCA,log_7:3 FTCA,log_6:2 FTCA,log_8:2 FTCA,log_10:2 FTCA,log_6:2 FTUCA,log_8:2 FTUCA,log_ADONA,log_9Cl-PF3ONS,log_11Cl-PF3OUdS,log_HFPO-DA,log_6:2 diPAP,log_8:2 diPAP,log_diSAmPAP
PU063-JBA-08162021,Down,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,8,0.903089987,16.59,1.219846386,0.2215,0.078,0.1195,0.1105,0.04425,0.782,8.01,14.3,52.5,11.6,23.2,0.981,0.1105,0.2215,0.1175,13,0.635,671,0.769,0.993,0.237,0.1345,0.0885,29.7,32.1,12.3,0.085,0.2215,0.2215,0.1115,0.1105,0.1105,0.1105,3.54,0.2215,0.2215,0.2215,0.2215,0.2215,0.1105,0.2215,0.087,0.067,0.0975,0.2215,0.2215,0.159,0.2215,0.2215,0.2215,880.82175,-0.654626269,-1.107905397,-0.922632095,-0.956637722,-1.354086725,-0.106793247,0.903632516,1.155336037,1.720159303,1.064457989,1.365487985,-0.008330993,-0.956637722,-0.654626269,-0.929962133,1.113943352,-0.197226275,2.82672252,-0.11407366,-0.003050752,-0.625251654,-0.871277716,-1.053056729,1.472756449,1.506505032,1.089905111,-1.070581074,-0.654626269,-0.654626269,-0.952725133,-0.956637722,-0.956637722,-0.956637722,0.549003262,-0.654626269,-0.654626269,-0.654626269,-0.654626269,-0.654626269,-0.956637722,-0.654626269,-1.060480747,-1.173925197,-1.010995384,-0.654626269,-0.654626269,-0.798602876,-0.654626269,-0.654626269,-0.654626269
PU064-LIV-08162021,Down,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,M,Liver,12,1.079181246,55,1.740362689,0.321,0.1135,0.1735,0.1605,0.064,0.1605,35.3,39.9,43.3,35.6,38.1,0.1915,0.1605,0.321,0.362,0.0855,0.0945,4870,1.55,1.15,1.2,0.195,0.064,741,75.8,68.9,0.1235,0.321,0.321,0.1615,0.1605,0.1605,0.1605,15.6,1.38,0.321,3.96,0.321,0.321,0.1605,0.321,0.126,0.097,0.1415,0.321,0.321,0.2305,0.321,0.321,0.321,5980.26,-0.493494968,-0.945004138,-0.760700521,-0.794524963,-1.193820026,-0.794524963,1.547774705,1.600972896,1.636487896,1.551449998,1.580924976,-0.717831222,-0.794524963,-0.493494968,-0.441291429,-1.068033885,-1.024568191,3.687528961,0.190331698,0.06069784,0.079181246,-0.709965389,-1.193820026,2.869818208,1.879669206,1.838219222,-0.908333042,-0.493494968,-0.493494968,-0.791827473,-0.794524963,-0.794524963,-0.794524963,1.193124598,0.139879086,-0.493494968,0.597695186,-0.493494968,-0.493494968,-0.794524963,-0.493494968,-0.899629455,-1.013228266,-0.84924356,-0.493494968,-0.493494968,-0.63732907,-0.493494968,-0.493494968,-0.493494968
PU064-MU-08162021,Down,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,M,Muscle,12,1.079181246,55,1.740362689,0.22,0.0775,0.119,0.22,0.517,0.11,1.81,3.1,6.18,3.76,2.99,0.131,0.11,0.22,0.1165,4.36,1.08,364,1.49,1.08,0.512,0.1335,0.088,16.6,27.3,5.44,0.0845,0.22,0.22,0.1105,0.11,0.11,0.11,0.725,0.44,0.22,0.22,1.74,0.22,0.11,0.22,0.0865,0.0665,0.097,0.22,0.22,0.158,0.22,0.22,0.22,448.1325,-0.657577319,-1.110698297,-0.924453039,-0.657577319,-0.286509457,-0.958607315,0.257678575,0.491361694,0.790988475,0.575187845,0.475671188,-0.882728704,-0.958607315,-0.657577319,-0.933674075,0.639486489,0.033423755,2.561101384,0.173186268,0.033423755,-0.290730039,-0.874518734,-1.055517328,1.220108088,1.436162647,0.7355989,-1.073143291,-0.657577319,-0.657577319,-0.956637722,-0.958607315,-0.958607315,-0.958607315,-0.139661993,-0.356547324,-0.657577319,-0.657577319,0.240549248,-0.657577319,-0.958607315,-0.657577319,-1.062983893,-1.177178355,-1.013228266,-0.657577319,-0.657577319,-0.801342913,-0.657577319,-0.657577319,-0.657577319
PU065-JBA-08162021,Down,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,7,0.84509804,6.27,0.797267541,0.109,0.077,0.059,0.218,0.539,0.109,2.11,4.6,8.48,2.58,9.73,0.13,0.109,0.109,0.1155,14.1,1.07,503,2.36,2.05,0.793,0.282,0.087,28.3,64.8,9.56,0.084,0.218,0.218,0.1095,0.109,0.109,0.504,2.7,0.436,0.218,0.109,2.25,0.218,0.109,0.218,0.0855,0.066,0.096,0.218,0.218,0.1565,0.218,0.218,0.218,664.58,-0.962573502,-1.113509275,-1.229147988,-0.661543506,-0.268411235,-0.962573502,0.324282455,0.662757832,0.928395852,0.411619706,0.98811284,-0.886056648,-0.962573502,-0.962573502,-0.937418016,1.149219113,0.029383778,2.701567985,0.372912003,0.311753861,-0.100726813,-0.549750892,-1.060480747,1.451786436,1.811575006,0.980457892,-1.075720714,-0.661543506,-0.661543506,-0.960585881,-0.962573502,-0.962573502,-0.297569464,0.431363764,-0.360513511,-0.661543506,-0.962573502,0.352182518,-0.661543506,-0.962573502,-0.661543506,-1.068033885,-1.180456064,-1.017728767,-0.661543506,-0.661543506,-0.805485658,-0.661543506,-0.661543506,-0.661543506
PU066-JBA-08162021,Down,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,8,0.903089987,10.21,1.009025742,0.2135,0.2135,0.1155,0.2135,0.297,0.148,3.35,5.5,21.5,5.17,20.8,0.2545,0.427,0.1455,0.113,8.38,1.58,511,1.11,1.37,0.2285,0.13,0.0855,34.6,66.3,6.82,0.1645,0.427,0.427,0.215,0.2135,0.2135,0.2135,1.45,0.427,0.2465,3.52,6.91,0.427,0.427,0.427,0.427,0.427,0.2135,0.427,0.427,0.3065,0.427,0.427,0.427,709.2825,-0.670602121,-0.670602121,-0.937418016,-0.670602121,-0.527243551,-0.829738285,0.525044807,0.740362689,1.33243846,0.713490543,1.318063335,-0.594312213,-0.369572125,-0.837137007,-0.946921557,0.923244019,0.198657087,2.7084209,0.045322979,0.136720567,-0.641113796,-0.886056648,-1.068033885,1.539076099,1.821513528,0.833784375,-0.783834098,-0.369572125,-0.369572125,-0.66756154,-0.670602121,-0.670602121,-0.670602121,0.161368002,-0.369572125,-0.608183076,0.546542663,0.839478047,-0.369572125,-0.369572125,-0.369572125,-0.369572125,-0.369572125,-0.670602121,-0.369572125,-0.369572125,-0.513569521,-0.369572125,-0.369572125,-0.369572125
PU067-JBA-08162021,Down,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,11,1.041392685,22.29,1.348110068,0.2165,0.2165,0.117,0.798,0.938,0.15,4.65,7.11,7.12,1.28,4.12,0.258,0.433,0.1475,0.1145,11.1,2.74,553,1.32,1.18,0.2315,0.1315,0.226,29.8,141,16.4,0.1665,0.433,0.433,0.2175,0.2165,0.2165,0.648,6.41,0.433,0.2495,0.2165,0.766,0.433,0.433,0.433,0.433,0.433,0.714,0.433,0.433,0.3105,0.433,0.433,0.433,800.5585,-0.664542099,-0.664542099,-0.931814138,-0.097997109,-0.027797162,-0.823908741,0.667452953,0.851869601,0.852479994,0.10720997,0.614897216,-0.588380294,-0.363512104,-0.83120798,-0.941194513,1.045322979,0.437750563,2.742725131,0.120573931,0.071882007,-0.635449005,-0.881074247,-0.645891561,1.474216264,2.149219113,1.214843848,-0.778585762,-0.363512104,-0.363512104,-0.662540739,-0.664542099,-0.664542099,-0.188424994,0.80685803,-0.363512104,-0.60292945,-0.664542099,-0.11577123,-0.363512104,-0.363512104,-0.363512104,-0.363512104,-0.363512104,-0.146301788,-0.363512104,-0.363512104,-0.507938395,-0.363512104,-0.363512104,-0.363512104
PU068-JBA-08162021,Down,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,10,1,15.22,1.182414652,0.2245,0.2245,0.1215,0.2245,0.494,0.1555,3.6,5.05,12.2,2.47,9.02,0.268,0.4495,0.153,0.119,5.91,1.35,484,1.31,1.11,0.2405,0.1365,0.18,40.7,110,14.3,0.173,0.4495,0.4495,0.226,0.2245,0.2245,0.2245,3.1,0.4495,0.259,0.572,2.33,0.4495,0.4495,0.4495,0.4495,0.4495,0.2245,0.4495,0.4495,0.3225,0.4495,0.4495,0.4495,707.735,-0.648783655,-0.648783655,-0.915423722,-0.648783655,-0.306273051,-0.808269607,0.556302501,0.703291378,1.086359831,0.392696953,0.955206538,-0.571865206,-0.347270304,-0.815308569,-0.924453039,0.771587481,0.130333768,2.684845362,0.117271296,0.045322979,-0.618884919,-0.864867349,-0.744727495,1.609594409,2.041392685,1.155336037,-0.761953897,-0.347270304,-0.347270304,-0.645891561,-0.648783655,-0.648783655,-0.648783655,0.491361694,-0.347270304,-0.586700236,-0.242603971,0.367355921,-0.347270304,-0.347270304,-0.347270304,-0.347270304,-0.347270304,-0.648783655,-0.347270304,-0.347270304,-0.491470281,-0.347270304,-0.347270304,-0.347270304
PU069-JBA-08162021,Down,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,9,0.954242509,13.2,1.120573931,0.2175,0.2175,0.1175,0.2175,0.508,0.1505,2.79,5.35,16.8,5.69,15.4,0.259,0.4345,0.148,0.115,5.99,1.79,553,1.06,0.939,0.2325,0.132,0.215,42.5,120,11.5,0.1675,0.4345,0.4345,0.2185,0.2175,0.2175,0.2175,1.75,0.4345,0.2505,0.793,5.57,0.4345,0.4345,0.4345,0.4345,0.4345,0.2175,0.4345,0.4345,0.312,0.4345,0.4345,0.4345,801.3535,-0.662540739,-0.662540739,-0.929962133,-0.662540739,-0.294136288,-0.8224635,0.445604203,0.728353782,1.225309282,0.755112266,1.187520721,-0.586700236,-0.362010219,-0.829738285,-0.93930216,0.777426822,0.252853031,2.742725131,0.025305865,-0.027334408,-0.633577043,-0.879426069,-0.66756154,1.62838893,2.079181246,1.06069784,-0.775985189,-0.362010219,-0.362010219,-0.660548559,-0.662540739,-0.662540739,-0.662540739,0.243038049,-0.362010219,-0.60119227,-0.100726813,0.745855195,-0.362010219,-0.362010219,-0.362010219,-0.362010219,-0.362010219,-0.662540739,-0.362010219,-0.362010219,-0.505845406,-0.362010219,-0.362010219,-0.362010219
PU070-JBA-08162021,Down,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,10,1,13.51,1.130655349,0.2335,0.2335,0.126,0.2335,0.894,0.459,3.35,4.86,6.46,2.81,6.67,0.278,0.467,0.159,0.25,23.3,3.07,528,1.39,1.31,0.2495,0.142,0.255,19.1,88.8,9.36,0.18,0.467,0.467,0.235,0.2335,0.2335,1.69,3.86,0.467,0.2695,0.2335,0.537,0.467,0.467,0.467,0.467,0.467,0.2335,0.467,0.467,0.335,0.467,0.467,0.467,716.5715,-0.631713115,-0.631713115,-0.899629455,-0.631713115,-0.048662481,-0.338187314,0.525044807,0.686636269,0.810232518,0.44870632,0.824125834,-0.555955204,-0.330683119,-0.798602876,-0.602059991,1.367355921,0.487138375,2.722633923,0.1430148,0.117271296,-0.60292945,-0.847711656,-0.59345982,1.281033367,1.948412966,0.971275849,-0.744727495,-0.330683119,-0.330683119,-0.628932138,-0.631713115,-0.631713115,0.227886705,0.586587305,-0.330683119,-0.56944123,-0.631713115,-0.270025714,-0.330683119,-0.330683119,-0.330683119,-0.330683119,-0.330683119,-0.631713115,-0.330683119,-0.330683119,-0.474955193,-0.330683119,-0.330683119,-0.330683119
PU071-JBA-08162021,Down,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,9,0.954242509,11.46,1.059184618,0.209,0.209,0.113,0.209,2.2,1.22,3.75,3.74,6.78,1.72,6.29,0.2495,0.4185,0.1425,0.227,23.4,2.82,368,1.08,0.885,0.2235,0.127,0.249,31.5,100,10.5,0.161,0.4185,0.4185,0.2105,0.209,0.209,0.741,3.42,0.4185,0.2415,0.209,1.78,0.4185,0.4185,0.4185,0.4185,0.4185,0.209,0.4185,0.4185,0.3,0.4185,0.4185,0.4185,579.3925,-0.679853714,-0.679853714,-0.946921557,-0.679853714,0.342422681,0.086359831,0.574031268,0.572871602,0.831229694,0.235528447,0.798650645,-0.60292945,-0.378304538,-0.846185136,-0.643974143,1.369215857,0.450249108,2.565847819,0.033423755,-0.053056729,-0.650722473,-0.896196279,-0.603800653,1.498310554,2,1.021189299,-0.793174124,-0.378304538,-0.378304538,-0.6767479,-0.679853714,-0.679853714,-0.130181792,0.534026106,-0.378304538,-0.617082865,-0.679853714,0.250420002,-0.378304538,-0.378304538,-0.378304538,-0.378304538,-0.378304538,-0.679853714,-0.378304538,-0.378304538,-0.522878745,-0.378304538,-0.378304538,-0.378304538
PU072-JBA-08162021,Down,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,9,0.954242509,11.52,1.061452479,0.2135,0.2135,0.115,0.2135,0.413,0.1475,3,5.83,17.2,5.87,29.1,0.254,0.4265,0.145,0.113,7.25,0.901,657,0.758,0.818,0.228,0.1295,0.171,81.9,47.9,7.64,0.1645,0.4265,0.4265,0.2145,0.2135,0.2135,0.2135,2.44,0.4265,0.246,3.59,96.1,0.4265,0.4265,0.4265,0.4265,0.4265,0.2135,0.4265,0.4265,0.306,0.4265,0.4265,0.4265,977.4095,-0.670602121,-0.670602121,-0.93930216,-0.670602121,-0.384049948,-0.83120798,0.477121255,0.765668555,1.235528447,0.768638101,1.463892989,-0.595166283,-0.370080964,-0.838631998,-0.946921557,0.860338007,-0.045275209,2.81756537,-0.120330794,-0.087246696,-0.642065153,-0.887730232,-0.76700389,1.913283902,1.680335513,0.883093359,-0.783834098,-0.370080964,-0.370080964,-0.668572703,-0.670602121,-0.670602121,-0.670602121,0.387389826,-0.370080964,-0.609064893,0.555094449,1.982723388,-0.370080964,-0.370080964,-0.370080964,-0.370080964,-0.370080964,-0.670602121,-0.370080964,-0.370080964,-0.514278574,-0.370080964,-0.370080964,-0.370080964
PU073-JBA-08162021,Down,7/16/2021 0:00,Pumpkinseed,Lepomis,gibbosus,U,Whole Body,8,0.903089987,9.23,0.965201701,0.2145,0.2145,0.1155,0.2145,0.388,0.363,4.2,6.71,15.5,3.89,19.9,0.2555,0.4285,0.146,0.1135,5.37,1.03,570,1.24,1.35,0.229,0.13,0.249,52.9,58.7,13,0.165,0.4285,0.4285,0.2155,0.2145,0.2145,0.2145,2.47,0.4285,0.247,0.493,7.36,0.4285,0.4285,0.4285,0.4285,0.4285,0.2145,0.4285,0.4285,0.3075,0.4285,0.4285,0.4285,774.538,-0.668572703,-0.668572703,-0.937418016,-0.668572703,-0.411168274,-0.440093375,0.62324929,0.82672252,1.190331698,0.589949601,1.298853076,-0.592609096,-0.368049174,-0.835647144,-0.945004138,0.729974286,0.012837225,2.755874856,0.093421685,0.130333768,-0.640164518,-0.886056648,-0.603800653,1.723455672,1.768638101,1.113943352,-0.782516056,-0.368049174,-0.368049174,-0.666552726,-0.668572703,-0.668572703,-0.668572703,0.392696953,-0.368049174,-0.607303047,-0.307153081,0.866877814,-0.368049174,-0.368049174,-0.368049174,-0.368049174,-0.368049174,-0.668572703,-0.368049174,-0.368049174,-0.51215488,-0.368049174,-0.368049174,-0.368049174
SM001-JBA-08132021,Down,4/28/2021 0:00,Dace. Sp,Clinostomus,funduloides,U,Whole Body,8,0.903089987,5.7,0.755874856,0.028156852,0.049734947,0.379,0.097171237,2.21,6.46,11.4,17.3,0.399,7.22,9.8,0.083893352,0.053705904,0.165339124,0.442,16.7,7.39,1750,1.35,4.74,1.11,0.147623562,0.576,185,1050,93.4,0.054228917,0.082144672,0.055485556,0.070818027,0.061099699,0.057819288,3.89,15.1,0.275836476,0.081196538,2.61,0.19563498,4.3,2.81,0.105038611,0.055271658,0.042538284,0.070392131,0.048859646,0.055468334,0.101014719,0.07493446,0.093326873,0.123890151,3196.916624,-1.550415895,-1.303338337,-0.42136079,-1.012462267,0.344392274,0.810232518,1.056904851,1.238046103,-0.399027104,0.858537198,0.991226076,-1.076272454,-1.269977966,-0.781624367,-0.354577731,1.222716471,0.868644438,3.243038049,0.130333768,0.675778342,0.045322979,-0.830844319,-0.239577517,2.267171728,3.021189299,1.970346876,-1.265769066,-1.085420599,-1.255820055,-1.14985618,-1.213960932,-1.237927262,0.589949601,1.178976947,-0.559348303,-1.090462487,0.416640507,-0.708553489,0.633468456,0.44870632,-0.978651031,-1.257497505,-1.371220037,-1.152475886,-1.311049688,-1.25595488,-0.99561534,-1.125318416,-1.029993283,-0.906963219
SM002-JBA-08132021,Down,4/28/2021 0:00,Dace. Sp,Clinostomus,funduloides,U,Whole Body,8,0.903089987,5.2,0.716003344,0.029445829,0.052011736,0.039729142,0.029445829,1.47,2.96,7.61,16.1,0.058776811,7.19,7.71,0.087733859,0.056164477,0.050102765,0.258,38,9.96,1260,2.73,13.7,4.31,0.733,0.377,14,185,17,0.056711433,0.085905128,0.058025599,10.2,0.063896748,0.060466165,0.136798338,6.94,0.648,0.08491359,0.170994391,4.86,3.5,0.029445829,0.109847115,0.057801909,0.04448562,0.073614574,0.051096364,0.058007588,0.105639016,0.078364844,0.097599233,0.12956165,1617.212586,-1.530976207,-1.283898649,-1.400890813,-1.530976207,0.167317335,0.471291711,0.881384657,1.206825876,-1.230793984,0.85672889,0.887054378,-1.056832766,-1.250538278,-1.300138307,-0.588380294,1.579783597,0.998259338,3.100370545,0.436162647,1.136720567,0.63447727,-0.134896025,-0.42365865,1.146128036,2.267171728,1.230448921,-1.246329378,-1.065980911,-1.236380367,1.008600172,-1.194521244,-1.218487574,-0.86391918,0.84135947,-0.188424994,-1.071022799,-0.767018135,0.686636269,0.544068044,-1.530976207,-0.959211343,-1.238057817,-1.351780349,-1.133036198,-1.29161,-1.236515192,-0.976175652,-1.105878728,-1.010553595,-0.887523531
SS001-JBA-08132021,Down,4/28/2021 0:00,Dace. Sp,Rhinichthys,atratulus,U,Whole Body,6,0.77815125,1.75,0.243038049,0.098554534,0.04637396,0.132972551,0.098554534,4.5,34.8,33.5,25.1,0.052405739,5.94,5.5,0.078224009,0.050076568,0.167692835,0.623,92.9,12.3,3330,2.46,2.1,0.581,1.28,0.403,81.3,401,41.9,0.050564237,0.076593502,0.194210384,0.066032288,0.056970705,0.053911977,0.655,44,1.17,0.075709441,10.2,19,3.68,0.686,0.097940314,0.051536512,0.039663633,0.065635173,0.04555781,0.051719896,0.094188349,0.069870541,0.087020032,0.115517905,4157.595497,-1.006323393,-1.333725814,-0.876237999,-1.006323393,0.653212514,1.541579244,1.525044807,1.399673721,-1.280621148,0.773786445,0.740362689,-1.10665993,-1.300365443,-0.775485493,-0.205511953,1.968015714,1.089905111,3.522444234,0.390935107,0.322219295,-0.235823868,0.10720997,-0.394694954,1.910090546,2.603144373,1.622214023,-1.296156543,-1.115808075,-0.711727553,-1.180243656,-1.244348408,-1.268314738,-0.1837587,1.643452676,0.068185862,-1.120849963,1.008600172,1.278753601,0.565847819,-0.163675884,-1.009038508,-1.287884981,-1.401607514,-1.182863363,-1.341437164,-1.286342356,-1.026002817,-1.155705892,-1.06038076,-0.937350695
SS002-JBA-08132021,Spill,4/28/2021 0:00,Dace. Sp,Rhinichthys,cataractae,U,Whole Body,6,0.77815125,3,0.477121255,0.2,0.04275,0.108,0.08,2.14,5.11,10,7.44,6.15,1.39,1.69,0.072,0.0462,0.136,0.332,32.5,6.49,899,0.757,0.982,0.2135,0.396,0.334,49.2,361,28.3,0.04665,0.0705,0.1575,0.201,0.0525,0.0497,0.38,8.82,0.227,0.07,1.11,17.9,0.477,2.51,0.0905,0.0476,0.0365,0.0605,0.0605,0.0605,0.087,0.0645,0.0805,0.1065,1446.8759,-0.698970004,-1.369063881,-0.966576245,-1.096910013,0.330413773,0.7084209,1,0.871572936,0.788875116,0.1430148,0.227886705,-1.142667504,-1.335358024,-0.866461092,-0.478861916,1.511883361,0.812244697,2.953759692,-0.12090412,-0.007888512,-0.670602121,-0.402304814,-0.476253533,1.691965103,2.557507202,1.451786436,-1.331148352,-1.151810883,-0.802719442,-0.696803943,-1.279840697,-1.303643611,-0.420216403,0.945468585,-0.643974143,-1.15490196,0.045322979,1.252853031,-0.321481621,0.399673721,-1.043351421,-1.322393047,-1.437707136,-1.218244625,-1.218244625,-1.218244625,-1.060480747,-1.190440285,-1.09420412,-0.972650392
SS003-JBA-08132021,Spill,7/16/2021 0:00,Dace. Sp,Rhinichthys,atratulus,U,Whole Body,4,0.602059991,2.01,0.303196057,0.109,0.077,0.059,0.2185,3.75,3.53,10.3,6.13,5.44,2.75,2.45,0.13,0.109,0.2185,0.598,68.6,6.57,708,0.746,1.25,0.2335,0.526,0.436,46.8,579,26,0.084,0.2185,0.2185,0.11,0.109,0.109,0.986,18.3,0.4365,0.2185,0.109,0.2185,0.2185,0.109,0.2185,0.0855,0.066,0.0965,0.2185,0.2185,0.1565,0.2185,0.2185,0.2185,1497.191,-0.962573502,-1.113509275,-1.229147988,-0.660548559,0.574031268,0.547774705,1.012837225,0.787460475,0.7355989,0.439332694,0.389166084,-0.886056648,-0.962573502,-0.660548559,-0.223298816,1.836324116,0.81756537,2.850033258,-0.127261173,0.096910013,-0.631713115,-0.279014256,-0.360513511,1.670245853,2.762678564,1.414973348,-1.075720714,-0.660548559,-0.660548559,-0.958607315,-0.962573502,-0.962573502,-0.006123085,1.26245109,-0.360015752,-0.660548559,-0.962573502,-0.660548559,-0.660548559,-0.962573502,-0.660548559,-1.068033885,-1.180456064,-1.015472687,-0.660548559,-0.660548559,-0.805485658,-0.660548559,-0.660548559,-0.660548559
SS004-JBA-08132021,Spill,7/16/2021 0:00,Dace. Sp,Rhinichthys,atratulus,U,Whole Body,6,0.77815125,2.12,0.326335861,0.2435,0.086,0.066,0.2435,1.33,2.06,6.13,9.95,10.5,7.92,3.36,0.145,0.122,0.2435,0.303,41.3,3.37,655,0.489,0.2435,0.2605,0.148,0.2,195,726,18.6,0.094,0.2435,0.2435,0.1225,0.122,0.122,0.517,16,0.2435,0.2435,0.122,6.56,0.2435,0.122,0.2435,0.0955,0.0735,0.1075,0.2435,0.2435,0.175,0.2435,0.2435,0.2435,1710.225,-0.613501034,-1.065501549,-1.180456064,-0.613501034,0.123851641,0.31386722,0.787460475,0.997823081,1.021189299,0.898725182,0.526339277,-0.838631998,-0.913640169,-0.613501034,-0.518557371,1.615950052,0.527629901,2.8162413,-0.310691141,-0.613501034,-0.584192272,-0.829738285,-0.698970004,2.290034611,2.860936621,1.269512944,-1.026872146,-0.613501034,-0.613501034,-0.911863911,-0.913640169,-0.913640169,-0.286509457,1.204119983,-0.613501034,-0.613501034,-0.913640169,0.816903839,-0.613501034,-0.913640169,-0.613501034,-1.019996628,-1.133712661,-0.968591536,-0.613501034,-0.613501034,-0.756961951,-0.613501034,-0.613501034,-0.613501034
SS005-JBA-08132021,Spill,7/16/2021 0:00,Dace. Sp,Rhinichthys,atratulus,U,Whole Body,5,0.698970004,2.04,0.309630167,0.2555,0.0905,0.138,0.128,2.93,2.32,6.71,7.72,15.8,7.46,13.6,0.1525,0.128,0.2555,0.366,60.3,2.69,724,0.2555,0.66,0.2735,0.1555,0.1025,79.8,279,11.6,0.0985,0.2555,0.2555,0.1285,0.128,0.128,0.848,11.5,0.51,0.2555,0.128,6.73,0.2555,0.128,0.2555,0.1005,0.0775,0.113,0.2555,0.2555,0.1835,0.2555,0.2555,0.2555,1240.2475,-0.592609096,-1.043351421,-0.860120914,-0.89279003,0.46686762,0.365487985,0.82672252,0.8876173,1.198657087,0.872738827,1.133538908,-0.816730156,-0.89279003,-0.592609096,-0.436518915,1.780317312,0.42975228,2.859738566,-0.592609096,-0.180456064,-0.563042669,-0.808269607,-0.989276135,1.902002891,2.445604203,1.064457989,-1.00656377,-0.592609096,-0.592609096,-0.891096872,-0.89279003,-0.89279003,-0.071604148,1.06069784,-0.292429824,-0.592609096,-0.89279003,0.828015064,-0.592609096,-0.89279003,-0.592609096,-0.997833938,-1.110698297,-0.946921557,-0.592609096,-0.592609096,-0.736363931,-0.592609096,-0.592609096,-0.592609096
SS006-JBA-08132021,Spill,7/16/2021 0:00,Dace. Sp,Rhinichthys,atratulus,U,Whole Body,4,0.602059991,3.02,0.480006943,0.248,0.0875,0.134,0.248,5.39,7.52,11.1,9.72,7.14,3.78,2.53,0.1475,0.124,0.248,0.435,62.7,6.45,809,0.715,0.668,0.265,0.328,0.334,54,383,13.5,0.0955,0.248,0.248,0.1245,0.124,0.124,1.42,20.3,0.248,0.248,0.95,0.248,0.248,0.124,0.248,0.0975,0.075,0.1095,0.248,0.248,0.178,0.248,0.248,0.248,1406.51,-0.605548319,-1.057991947,-0.872895202,-0.605548319,0.731588765,0.876217841,1.045322979,0.987666265,0.853698212,0.5774918,0.403120521,-0.83120798,-0.906578315,-0.605548319,-0.361510743,1.797267541,0.809559715,2.907948522,-0.145693958,-0.175223538,-0.576754126,-0.484126156,-0.476253533,1.73239376,2.583198774,1.130333768,-1.019996628,-0.605548319,-0.605548319,-0.904830649,-0.906578315,-0.906578315,0.152288344,1.307496038,-0.605548319,-0.605548319,-0.022276395,-0.605548319,-0.605548319,-0.906578315,-0.605548319,-1.010995384,-1.124938737,-0.960585881,-0.605548319,-0.605548319,-0.749579998,-0.605548319,-0.605548319,-0.605548319
